,Unnamed: 0,Date,Tm,Opp,GS,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Game Played,Match Result,Points,Minutes Played,Seconds Played
74,77,2015-04-01,CHI,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
75,78,2015-04-03,CHI,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,6,0,0
76,79,2015-04-05,CHI,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-5,0,0
77,80,2015-04-08,CHI,ORL,1,3,9,.333,1,6,.167,2,2,1.000,0,2,2,2,1,0,4,1,9,2.5,-3,Yes,L ,-2,19,24
78,81,2015-04-09,CHI,MIA,1,5,15,.333,0,3,.000,2,2,1.000,1,3,4,2,0,0,3,0,12,3.5,-2,Yes,W ,11,20,22
79,82,2015-04-11,CHI,PHI,1,8,19,.421,1,5,.200,5,7,.714,0,6,6,8,3,0,0,0,22,21.5,+25,Yes,W ,7,28,29
80,84,2015-04-13,CHI,BRK,1,5,13,.385,2,4,.500,1,2,.500,0,3,3,7,1,0,2,1,13,9.9,+8,Yes,W ,27,23,4
81,85,2015-04-15,CHI,ATL,1,1,3,.333,0,2,.000,0,0,,0,2,2,1,0,0,4,0,2,-2.4,-11,Yes,W ,6,10,18
0,0,2015-10-27,CHI,CLE,1,8,22,.364,0,2,.000,2,4,.500,0,1,1,5,1,0,2,0,18,7.8,-1,Yes,W ,2,32,28
1,1,2015-10-28,CHI,BRK,1,5,11,.455,0,1,.000,5,5,1.000,0,2,2,3,1,0,2,2,15,10.2,+18,Yes,W ,15,29,26
2,2,2015-10-30,CHI,DET,1,4,13,.308,0,1,.000,0,0,,0,2,2,6,0,0,5,3,8,-0.9,-14,Yes,L ,-4,34,29
3,3,2015-11-01,CHI,ORL,1,2,8,.250,0,1,.000,2,2,1.000,0,7,7,8,0,0,3,1,6,5.5,+6,Yes,W ,5,32,19
4,4,2015-11-03,CHI,CHO,1,2,8,.250,0,3,.000,0,0,,0,2,2,5,0,0,2,0,4,1.3,-16,Yes,L ,-25,23,52
5,5,2015-11-05,CHI,OKC,1,12,25,.480,0,1,.000,5,6,.833,1,4,5,6,0,0,2,1,29,19.6,+4,Yes,W ,6,37,29
6,6,2015-11-07,CHI,MIN,1,3,13,.231,1,4,.250,4,5,.800,0,3,3,5,1,0,5,1,11,2.7,-21,Yes,L ,-9,38,7
7,7,2015-11-09,CHI,PHI,1,6,14,.429,0,3,.000,0,1,.000,2,3,5,8,0,1,2,0,12,10.8,+14,Yes,W ,23,27,33
8,8,2015-11-13,CHI,CHO,1,4,14,.286,0,2,.000,2,2,1.000,0,1,1,8,1,1,3,2,10,5.6,-2,Yes,W ,5,34,39
9,9,2015-11-16,CHI,IND,1,9,18,.500,2,2,1.000,3,4,.750,1,1,2,6,2,1,0,3,23,20.3,+5,Yes,W ,1,33,13
10,10,2015-11-18,CHI,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,6,0,0
11,11,2015-11-20,CHI,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-12,0,0
12,12,2015-11-24,CHI,POR,1,7,20,.350,1,3,.333,2,2,1.000,0,4,4,6,0,0,2,3,17,8.0,+11,Yes,W ,5,34,31
13,13,2015-11-27,CHI,IND,1,4,16,.250,2,5,.400,0,0,,1,5,6,5,1,1,3,1,10,4.4,-19,Yes,L ,-12,31,15
14,14,2015-11-30,CHI,SAS,1,5,17,.294,0,2,.000,1,2,.500,0,4,4,6,1,1,1,1,11,6.4,-5,Yes,W ,3,34,8
15,15,2015-12-02,CHI,DEN,1,3,17,.176,0,2,.000,6,8,.750,0,2,2,9,0,0,2,2,12,4.6,+9,Yes,W ,9,37,0
16,16,2015-12-05,CHI,CHO,1,8,17,.471,3,6,.500,0,1,.000,0,7,7,5,0,0,2,2,19,12.7,-11,Yes,L ,-6,34,14
17,17,2015-12-07,CHI,PHO,1,7,18,.389,0,3,.000,0,0,,1,5,6,4,3,1,5,3,14,6.7,+2,Yes,L ,-2,34,12
18,18,2015-12-09,CHI,BOS,1,5,11,.455,1,3,.333,1,4,.250,0,2,2,6,0,1,3,0,12,7.6,-3,Yes,L ,-5,36,30
19,19,2015-12-10,CHI,LAC,1,5,11,.455,1,3,.333,0,0,,0,3,3,2,1,0,3,0,11,5.6,-3,Yes,W ,3,27,32
20,21,2015-12-12,CHI,NOP,1,4,10,.400,0,0,,1,2,.500,0,3,3,3,1,0,1,0,9,6.2,0,Yes,W ,4,28,43
21,22,2015-12-14,CHI,PHI,1,2,3,.667,0,0,,2,2,1.000,0,1,1,4,0,0,2,1,6,5.4,+5,Yes,W ,19,26,26
22,23,2015-12-16,CHI,MEM,1,9,19,.474,0,3,.000,1,3,.333,0,2,2,5,1,0,3,1,19,10.2,+10,Yes,W ,13,33,6
23,24,2015-12-18,CHI,DET,1,14,34,.412,1,3,.333,5,5,1.000,0,4,4,8,1,0,4,5,34,17.6,+5,Yes,L ,-3,54,13
24,25,2015-12-19,CHI,NYK,1,3,10,.300,0,2,.000,0,1,.000,2,0,2,1,0,0,2,0,6,-0.1,-2,Yes,L ,-16,21,2
25,26,2015-12-21,CHI,BRK,1,3,11,.273,1,3,.333,1,2,.500,1,3,4,5,2,0,3,1,8,4.8,-9,Yes,L ,-3,32,31
26,27,2015-12-25,CHI,OKC,1,7,18,.389,0,1,.000,5,6,.833,1,3,4,1,0,0,4,6,19,4.7,+10,Yes,W ,9,30,4
27,28,2015-12-26,CHI,DAL,1,12,20,.600,0,1,.000,1,1,1.000,1,4,5,4,0,0,3,1,25,17.1,-5,Yes,L ,-7,36,34
28,29,2015-12-28,CHI,TOR,1,7,16,.438,3,5,.600,3,4,.750,0,1,1,4,0,1,1,1,20,13.6,0,Yes,W ,7,28,48
29,30,2015-12-30,CHI,IND,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,2,0,0
30,31,2016-01-01,CHI,NYK,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,27,0,0
31,32,2016-01-03,CHI,TOR,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,2,0,0
32,33,2016-01-05,CHI,MIL,1,8,17,.471,0,4,.000,0,0,,0,1,1,6,0,0,5,1,16,6.4,+15,Yes,W ,11,34,32
33,34,2016-01-07,CHI,BOS,1,9,16,.563,0,1,.000,0,0,,2,5,7,3,0,0,2,4,18,11.8,+6,Yes,W ,9,34,27
34,35,2016-01-09,CHI,ATL,1,5,15,.333,0,0,,7,8,.875,2,1,3,5,2,1,6,1,17,9.6,-9,Yes,L ,-15,35,29
35,36,2016-01-11,CHI,WAS,1,8,13,.615,2,3,.667,5,5,1.000,0,0,0,1,0,1,4,0,23,14.5,-25,Yes,L ,-14,31,3
36,37,2016-01-12,CHI,MIL,1,3,9,.333,1,3,.333,2,2,1.000,1,0,1,3,1,0,3,2,9,3.9,-9,Yes,L ,-5,22,29
37,38,2016-01-14,CHI,PHI,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,4,0,0
38,39,2016-01-15,CHI,DAL,1,8,18,.444,0,2,.000,2,2,1.000,1,3,4,2,2,0,1,1,18,12.2,+3,Yes,L ,-6,33,22
39,40,2016-01-18,CHI,DET,1,9,17,.529,1,2,.500,1,1,1.000,0,1,1,4,0,0,1,0,20,13.8,-8,Yes,W ,10,27,26
40,42,2016-01-20,CHI,GSW,1,12,22,.545,0,2,.000,5,5,1.000,0,1,1,2,0,0,2,3,29,16.9,-10,Yes,L ,-31,30,10
41,43,2016-01-22,CHI,BOS,1,10,21,.476,3,4,.750,4,4,1.000,2,5,7,3,0,0,4,2,27,16.5,-15,Yes,L ,-9,36,8
42,44,2016-01-23,CHI,CLE,1,5,21,.238,0,1,.000,2,2,1.000,1,3,4,4,0,1,1,1,12,3.0,-1,Yes,W ,13,35,16
43,45,2016-01-25,CHI,MIA,1,2,6,.333,0,0,,0,0,,0,0,0,1,0,0,0,0,4,1.3,-2,Yes,L ,-5,13,1
44,46,2016-01-28,CHI,LAL,1,7,12,.583,0,2,.000,2,2,1.000,0,7,7,5,1,0,1,2,16,15.2,+15,Yes,W ,23,28,42
45,47,2016-01-31,CHI,LAC,1,10,17,.588,0,0,,0,0,,0,5,5,4,0,0,3,2,20,12.6,-14,Yes,L ,-27,33,3
46,48,2016-02-01,CHI,UTA,1,6,21,.286,1,4,.250,1,2,.500,1,2,3,4,1,1,3,3,14,2.9,-14,Yes,L ,-9,36,50
47,49,2016-02-03,CHI,SAC,1,6,15,.400,0,1,.000,9,10,.900,2,4,6,9,2,0,7,1,21,16.0,+7,Yes,W ,5,35,24
48,50,2016-02-05,CHI,DEN,1,13,27,.481,0,3,.000,4,6,.667,2,7,9,8,1,0,2,1,30,23.2,-7,Yes,L ,-5,35,20
49,51,2016-02-06,CHI,MIN,1,6,20,.300,0,3,.000,6,7,.857,3,2,5,10,1,0,3,3,18,12.5,-3,Yes,L ,-7,32,57
50,52,2016-02-08,CHI,CHO,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,L ,-17,0,0
51,53,2016-02-10,CHI,ATL,1,6,18,.333,2,2,1.000,0,0,,2,3,5,3,1,0,2,2,14,6.4,-14,Yes,L ,-23,28,48
52,54,2016-02-18,CHI,CLE,1,11,19,.579,2,3,.667,4,4,1.000,0,7,7,2,1,0,3,0,28,20.6,-15,Yes,L ,-11,30,21
53,55,2016-02-19,CHI,TOR,1,12,20,.600,1,2,.500,1,2,.500,2,1,3,6,0,0,4,1,26,17.9,+4,Yes,W ,10,34,41
54,56,2016-02-21,CHI,LAL,1,8,15,.533,0,1,.000,8,8,1.000,3,4,7,6,0,0,2,2,24,21.4,-4,Yes,W ,11,30,49
55,57,2016-02-24,CHI,WAS,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,5,0,0
56,58,2016-02-26,CHI,ATL,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-15,0,0
57,59,2016-02-27,CHI,POR,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-8,0,0
58,60,2016-03-01,CHI,MIA,1,6,11,.545,1,1,1.000,4,7,.571,0,0,0,3,1,0,3,0,17,10.6,-19,Yes,L ,-18,24,10
59,61,2016-03-02,CHI,ORL,1,7,14,.500,0,0,,2,2,1.000,0,4,4,6,1,0,2,0,16,13.4,-14,Yes,L ,-13,24,51
60,63,2016-03-05,CHI,HOU,1,6,10,.600,2,4,.500,3,4,.750,0,3,3,9,0,1,6,1,17,13.5,+6,Yes,W ,8,29,15
61,64,2016-03-07,CHI,MIL,1,9,18,.500,2,6,.333,2,2,1.000,1,0,1,7,1,0,6,1,22,13.2,+20,Yes,W ,10,38,56
62,65,2016-03-10,CHI,SAS,1,9,21,.429,1,2,.500,2,2,1.000,2,1,3,6,0,0,2,0,21,13.8,-1,Yes,L ,-8,35,47
63,66,2016-03-11,CHI,MIA,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,L ,-22,0,0
64,67,2016-03-14,CHI,TOR,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,2,0,0
65,68,2016-03-16,CHI,WAS,1,7,19,.368,0,1,.000,2,2,1.000,0,3,3,4,2,0,4,0,16,7.2,-5,Yes,L ,-21,29,4
66,69,2016-03-17,CHI,BRK,1,5,12,.417,1,1,1.000,1,1,1.000,0,3,3,5,1,0,1,1,12,9.6,-3,Yes,W ,16,29,7
67,70,2016-03-19,CHI,UTA,1,10,15,.667,2,2,1.000,0,0,,1,2,3,4,0,0,3,2,22,15.8,+5,Yes,W ,7,30,38
68,71,2016-03-21,CHI,SAC,1,9,15,.600,0,1,.000,0,2,.000,0,5,5,4,1,0,1,0,18,14.6,+18,Yes,W ,7,33,4
69,72,2016-03-23,CHI,NYK,1,9,17,.529,2,5,.400,1,1,1.000,0,3,3,4,0,0,0,1,21,16.0,-4,Yes,L ,-8,31,36
70,73,2016-03-24,CHI,NYK,1,13,24,.542,1,4,.250,3,4,.750,0,2,2,3,2,0,1,1,30,21.3,-6,Yes,L ,-12,38,58
71,74,2016-03-26,CHI,ORL,1,4,14,.286,1,4,.250,0,2,.000,2,1,3,2,0,0,4,0,9,-0.9,-13,Yes,L ,-22,29,26
72,75,2016-03-28,CHI,ATL,1,8,25,.320,2,4,.500,2,2,1.000,2,3,5,5,2,1,1,1,20,12.8,-1,Yes,L ,-2,34,3
73,76,2016-03-29,CHI,IND,1,4,15,.267,0,2,.000,0,0,,0,1,1,4,0,0,0,2,8,1.4,-13,Yes,W ,2,28,52
74,77,2016-03-31,CHI,HOU,1,0,0,,0,0,,0,0,,0,0,0,2,0,0,3,0,0,-1.6,-1,Yes,W ,3,11,57
75,78,2016-04-02,CHI,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-4,0,0
76,79,2016-04-03,CHI,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,4,0,0
77,80,2016-04-05,CHI,MEM,1,5,15,.333,0,3,.000,2,2,1.000,2,3,5,8,1,0,5,1,12,7.0,-6,Yes,L ,-16,35,13
78,81,2016-04-07,CHI,MIA,1,7,16,.438,0,0,,3,4,.750,1,2,3,3,2,0,2,0,17,11.6,+3,Yes,L ,-8,35,42
79,82,2016-04-09,CHI,CLE,1,5,14,.357,0,2,.000,0,0,,0,2,2,3,0,0,2,0,10,2.9,-20,Yes,W ,3,32,5
80,84,2016-04-11,CHI,NOP,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,No,W ,5,0,0
81,85,2016-04-13,CHI,PHI,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,No,W ,10,0,0
0,0,2016-10-25,NYK,CLE,1,7,17,.412,1,2,.500,2,2,1.000,2,1,3,1,0,1,4,1,17,6.6,-19,Yes,L ,-29,29,35
1,1,2016-10-29,NYK,MEM,1,6,13,.462,0,1,.000,1,2,.500,1,3,4,3,2,1,0,2,13,11.5,+7,Yes,W ,7,32,16
2,2,2016-11-01,NYK,DET,1,8,17,.471,0,1,.000,3,3,1.000,1,4,5,2,0,1,2,0,19,12.3,-4,Yes,L ,-13,31,41
3,3,2016-11-02,NYK,HOU,1,8,18,.444,0,0,,0,0,,1,3,4,4,2,0,2,2,16,10.2,-15,Yes,L ,-19,29,44
4,4,2016-11-04,NYK,CHI,1,6,16,.375,0,0,,3,3,1.000,0,7,7,11,1,1,3,2,15,13.9,+12,Yes,W ,13,38,6
5,5,2016-11-06,NYK,UTA,1,7,14,.500,0,0,,4,4,1.000,2,2,4,8,1,0,4,3,18,14.4,+1,Yes,L ,-5,36,11
6,6,2016-11-09,NYK,BRK,1,6,10,.600,1,1,1.000,1,2,.500,1,2,3,4,0,0,2,1,14,10.7,-10,Yes,W ,14,22,11
7,7,2016-11-11,NYK,BOS,1,3,10,.300,1,3,.333,4,4,1.000,0,4,4,6,0,0,7,4,11,2.0,-10,Yes,L ,-28,27,6
8,8,2016-11-12,NYK,TOR,1,10,20,.500,0,3,.000,1,2,.500,2,2,4,4,0,0,4,0,21,11.4,0,Yes,L ,-11,38,8
9,9,2016-11-14,NYK,DAL,1,1,6,.167,0,1,.000,1,2,.500,0,4,4,5,0,0,5,4,3,-3.1,+20,Yes,W ,16,27,32
10,10,2016-11-16,NYK,DET,1,7,15,.467,0,2,.000,1,2,.500,0,5,5,3,0,1,1,1,15,9.8,+2,Yes,W ,3,34,19
11,11,2016-11-17,NYK,WAS,1,8,18,.444,3,5,.600,8,8,1.000,2,0,2,4,1,0,2,1,27,20.4,-8,Yes,L ,-7,38,37
12,12,2016-11-20,NYK,ATL,1,5,14,.357,0,2,.000,4,4,1.000,1,2,3,7,0,0,4,0,14,8.4,+12,Yes,W ,10,29,50
13,13,2016-11-22,NYK,POR,1,8,15,.533,0,0,,2,2,1.000,2,2,4,5,2,1,1,4,18,16.3,-3,Yes,W ,4,28,5
14,14,2016-11-25,NYK,CHO,1,6,13,.462,0,1,.000,4,5,.800,2,1,3,5,1,1,3,1,16,12.4,+7,Yes,W ,2,38,7
15,15,2016-11-26,NYK,CHO,1,6,20,.300,1,3,.333,5,6,.833,5,3,8,8,2,2,1,3,18,17.2,-9,Yes,L ,-5,34,9
16,16,2016-11-28,NYK,OKC,1,10,20,.500,0,2,.000,10,10,1.000,2,5,7,4,0,0,1,0,30,24.7,-1,Yes,L ,-9,38,2
17,17,2016-11-30,NYK,MIN,1,5,12,.417,1,3,.333,0,0,,0,0,0,2,1,0,2,4,11,3.4,-9,Yes,W ,2,23,35
18,18,2016-12-02,NYK,MIN,1,9,15,.600,0,1,.000,6,10,.600,1,4,5,5,1,0,1,1,24,20.5,+13,Yes,W ,4,33,54
19,19,2016-12-04,NYK,SAC,1,9,14,.643,0,0,,2,3,.667,2,4,6,6,0,0,4,1,20,15.8,-2,Yes,W ,8,33,37
20,21,2016-12-06,NYK,MIA,1,4,12,.333,0,1,.000,2,2,1.000,1,1,2,3,2,0,1,0,10,7.3,+7,Yes,W ,11,24,55
21,22,2016-12-07,NYK,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-32,0,0
22,23,2016-12-09,NYK,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,3,0,0
23,24,2016-12-11,NYK,LAL,1,12,16,.750,0,1,.000,1,2,.500,0,3,3,2,0,1,2,1,25,18.8,+13,Yes,W ,6,33,55
24,25,2016-12-13,NYK,PHO,1,0,6,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,-1.9,-5,Yes,L ,-2,9,54
25,26,2016-12-15,NYK,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-13,0,0
26,27,2016-12-17,NYK,DEN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-13,0,0
27,28,2016-12-20,NYK,IND,1,9,18,.500,0,0,,6,7,.857,0,4,4,6,0,2,4,0,24,17.4,+10,Yes,W ,7,35,54
28,29,2016-12-22,NYK,ORL,1,7,16,.438,1,2,.500,4,4,1.000,1,4,5,3,0,0,0,2,19,13.8,-4,Yes,W ,11,26,2
29,30,2016-12-25,NYK,BOS,1,10,19,.526,0,0,,5,6,.833,3,2,5,3,0,0,3,3,25,15.9,-5,Yes,L ,-5,37,50
30,31,2016-12-28,NYK,ATL,1,9,28,.321,0,2,.000,8,9,.889,2,5,7,6,0,0,2,3,26,13.5,+6,Yes,L ,-4,42,33
31,32,2016-12-30,NYK,NOP,1,9,21,.429,1,2,.500,1,1,1.000,0,2,2,1,3,0,4,2,20,8.4,-7,Yes,L ,-12,38,18
32,33,2016-12-31,NYK,HOU,1,8,23,.348,1,3,.333,4,5,.800,2,3,5,7,2,0,0,0,21,16.9,-9,Yes,L ,-7,40,43
33,34,2017-01-02,NYK,ORL,1,8,15,.533,0,1,.000,2,2,1.000,2,1,3,4,0,0,3,0,18,12.2,-8,Yes,L ,-12,28,14
34,35,2017-01-04,NYK,MIL,1,7,18,.389,1,2,.500,0,0,,0,3,3,4,1,0,5,0,15,4.9,+7,Yes,L ,-1,33,21
35,36,2017-01-06,NYK,MIL,1,4,14,.286,0,1,.000,4,4,1.000,0,2,2,8,0,0,1,1,12,8.6,-2,Yes,W ,5,31,46
36,37,2017-01-07,NYK,IND,1,6,12,.500,0,2,.000,2,2,1.000,0,2,2,3,2,0,2,2,14,9.9,-7,Yes,L ,-14,25,54
37,38,2017-01-09,NYK,NOP,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,No,L ,-14,0,0
38,39,2017-01-11,NYK,PHI,1,11,16,.688,0,0,,3,4,.750,0,2,2,4,1,0,2,1,25,19.8,-21,Yes,L ,-1,31,41
39,40,2017-01-12,NYK,CHI,1,7,15,.467,0,0,,3,3,1.000,0,4,4,3,0,0,2,0,17,10.6,+15,Yes,W ,15,34,12
40,42,2017-01-15,NYK,TOR,1,6,12,.500,0,0,,4,5,.800,0,2,2,3,0,1,2,0,16,11.0,-23,Yes,L ,-15,29,29
41,43,2017-01-16,NYK,ATL,1,8,16,.500,0,0,,2,4,.500,1,3,4,9,1,1,6,4,18,11.2,+3,Yes,L ,-1,31,59
42,44,2017-01-18,NYK,BOS,1,13,24,.542,0,0,,4,4,1.000,4,6,10,5,2,2,4,3,30,24.7,-1,Yes,W ,11,32,46
43,45,2017-01-19,NYK,WAS,1,7,16,.438,0,0,,6,6,1.000,2,3,5,2,0,0,1,0,20,14.3,-12,Yes,L ,-3,31,34
44,46,2017-01-21,NYK,PHO,1,12,26,.462,0,1,.000,2,2,1.000,3,0,3,5,0,0,0,2,26,17.4,+1,Yes,L ,-2,36,5
45,47,2017-01-23,NYK,IND,1,7,16,.438,0,1,.000,6,6,1.000,0,3,3,6,0,0,4,1,20,12.3,+8,Yes,W ,6,40,23
46,48,2017-01-25,NYK,DAL,1,6,15,.400,1,1,1.000,0,0,,2,1,3,3,0,0,3,2,13,4.9,-13,Yes,L ,-8,35,4
47,49,2017-01-27,NYK,CHO,1,5,10,.500,0,0,,3,3,1.000,1,1,2,4,2,0,2,2,13,11.0,-14,Yes,W ,3,21,37
48,50,2017-01-29,NYK,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-3,0,0
49,51,2017-01-31,NYK,WAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-16,0,0
50,52,2017-02-01,NYK,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,W ,5,0,0
51,53,2017-02-04,NYK,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,No,L ,-7,0,0
52,54,2017-02-06,NYK,LAL,1,2,8,.250,0,1,.000,1,1,1.000,0,4,4,3,0,0,3,2,5,-0.3,-12,Yes,L ,-14,31,34
53,55,2017-02-08,NYK,LAC,1,10,16,.625,0,1,.000,0,0,,2,5,7,8,1,0,3,1,20,18.9,-9,Yes,L ,-4,37,21
